TERM,SUBJECT,"CATALOG NBR","CLASS SECTION","COURSE DESCR","INSTR LAST NAME","INSTR FIRST NAME",A,B,C,D,F,"TOTAL DROPPED","AVG GPA"
"Summer 2019",AAS,3356,1,"Africana Thought & Philosophy",Allen,"Charles Edward",11,0,0,0,0,1,3.88
"Summer 2019",AAS,2320,2,"Intro To African American Stdy",Edwards,"Crystal Latanya",12,6,5,6,1,4,2.755
"Summer 2019",AAS,6311,1,"Afr-Amer Soc & Phil Fndtns",Conyers,"James l",13,0,0,0,0,1,4
"Summer 2019",AAS,2320,1,"Intro To African American Stdy",Thompson,"Kevin Bernard",20,5,1,2,0,3,3.512
"Summer 2019",AAS,3354,1,"AF Nation'st Thought Ethics/US",Conyers,"James l",25,0,0,0,0,1,4
"Summer 2019",ACCT,5330,1,"Advanced Accounting",Ramaswamy,Vinita,1,5,2,3,0,0,2.454
"Summer 2019",ACCT,5368,1,"Intermediate Accounting II",Yampuler,Michael,6,1,2,0,1,2,3.067
"Summer 2019",ACCT,5335,1,"Financial Statement Auditing",Kuruvilla,Mohan,6,1,4,1,0,0,3.028
"Summer 2019",ACCT,4335,2,"Financial Statement Auditing",Kuruvilla,Mohan,6,5,5,6,3,1,2.266
"Summer 2019",ACCT,4335,1,"Financial Statement Auditing",Kuruvilla,Mohan,7,7,7,3,0,1,2.805
"Summer 2019",ACCT,3367,2,"Intermediate Accounting I",Kuruvilla,Mohan,7,21,11,6,3,14,2.575
"Summer 2019",ACCT,2332,3,"Acct Principles 2-Managerial",Newman,"Michael Ray",8,5,0,0,0,0,3.641
"Summer 2019",ACCT,7375,1,"Corporate Taxation",Fernandez,Ramon,9,18,1,0,0,1,3.404
"Summer 2019",ACCT,3367,1,"Intermediate Accounting I",Kuruvilla,Mohan,10,14,15,8,3,5,2.473
"Summer 2019",ACCT,3366,1,"Financial Reporting Frameworks",Harris,"Kathleen L",11,21,7,7,3,9,2.646
"Summer 2019",ACCT,4331,2,"Federal Income Tax-Individual",Fernandez,Ramon,11,23,5,0,0,0,3.264
"Summer 2019",ACCT,3366,2,"Financial Reporting Frameworks",Harris,"Kathleen L",11,24,9,2,7,8,2.547
"Summer 2019",ACCT,3368,1,"Intermediate Accounting II",Yampuler,Michael,12,13,17,1,1,0,2.795
"Summer 2019",ACCT,2332,1,"Acct Principles 2-Managerial",Weber,"Catherine K",14,13,8,5,2,1,2.801
"Summer 2019",ACCT,4331,1,"Federal Income Tax-Individual",Fernandez,Ramon,14,19,6,0,0,0,3.298
"Summer 2019",ACCT,3377,1,"Cost Accounting",Serrato,"Darlene Marie  Bohac",15,14,1,0,0,1,3.445
"Summer 2019",ACCT,7330,1,"Advanced Accounting",Ramaswamy,Vinita,15,15,3,0,0,1,3.394
"Summer 2019",ACCT,7397,1,"Selected Topics in Accounting",Evetts,"Nancy Zalmanek",16,4,0,0,0,0,3.8
"Summer 2019",ACCT,2331,2,"Acct Principles I - Financial",Sykes,"Mary Reeves",17,8,11,3,1,1,2.991
"Summer 2019",ACCT,2332,2,"Acct Principles 2-Managerial",Weber,"Catherine K",20,20,15,2,1,2,3.022
"Summer 2019",ACCT,2331,3,"Acct Principles I - Financial",Sykes,"Mary Reeves",21,9,10,2,1,1,3.131
"Summer 2019",ACCT,3368,2,"Intermediate Accounting II",Yampuler,Michael,21,19,9,0,2,2,3.131
"Summer 2019",ACCT,3371,1,"Accounting Information Systems",Leavins,"Johnny R",30,19,5,1,0,0,3.34
"Summer 2019",ACCT,7370,1,"Adv Fin Statement Auditing",Seltz,"Joe D",32,10,0,0,0,0,3.793
"Summer 2019",ACCT,7385,1,"Fraud Examination",Ramey,"Dan T",34,7,0,0,0,0,3.861
"Summer 2019",ANTH,2302,1,"Intro To Cultural Anth",Rodriguez,"Manuel De Jesus",24,0,0,0,0,1,3.89
"Summer 2019",ARCH,3398,2,"Independent Study",Diehl,Tom,0,0,11,0,0,0,2
"Summer 2019",ARCH,3397,6,"Selected Topics",Diehl,Tom,0,0,11,0,0,0,2
"Summer 2019",ARCH,5500,7,"Architecture Design Studio IX",Diehl,Tom,0,0,11,0,0,0,2
"Summer 2019",ARCH,1501,1,"Design Studio II",Wienert,"Ross George",3,8,3,0,0,0,3.094
"Summer 2019",ARCH,1500,1,"Design Studio I",Handanovic,Dijana,5,6,3,0,0,2,3.001
"Summer 2019",ARCH,1200,1,"Introduction to Design",Logan,Jason,9,3,0,0,0,1,3.695
"Summer 2019",ARCH,5500,5,"Architecture Design Studio IX",Truitt,"William C",11,0,0,0,0,0,4
"Summer 2019",ARCH,3398,3,"Independent Study",Truitt,"William C",12,0,0,0,0,0,4
"Summer 2019",ARCH,3397,5,"Selected Topics",Truitt,"William C",12,0,0,0,0,0,3.973
"Summer 2019",ART,1330,1,"Fundamentals of Graphic Design",Elestwani,"Maha Claire",5,9,5,1,0,0,2.95
"Summer 2019",ART,3370,1,"Traditional Photography",Forcier,"Sunni N",7,5,1,0,0,0,3.462
"Summer 2019",ART,3303,2,"Color, Materials and Methods",Elestwani,"Maha Claire",7,8,3,0,2,1,2.884
"Summer 2019",ART,3374,1,"Computer Imaging",Thomas,"Brittney Eileen",8,2,1,0,0,0,3.576
"Summer 2019",ART,1310,1,Fundamentls-Printmaking,Christlieb,"Lauren Nicole",12,3,0,0,0,0,3.844
"Summer 2019",ART,1301,1,"Fundamentls of Drawing",Litos,"Joshua David",13,0,0,1,0,0,3.786
"Summer 2019",ART,3300,1,"Intermediate Drawing",Hanna,"John H",17,3,0,0,0,0,3.85
"Summer 2019",ARTH,1381,1,"Art & Soc: Renaiss to Modern",Kubala,"Jessica Taylor",3,5,2,2,3,1,2.09
"Summer 2019",ASLI,1302,1,"Elementary Amer Sign Lang II",Pott,"Scot A",3,8,5,0,0,1,2.793
"Summer 2019",ATP,7302,1,"General Medical Conditions",Knoblauch,"Mark Alan",3,11,0,0,0,0,3.214
"Summer 2019",ATP,6301,1,"Anatomical Basis of Ath Injury",Harrison,Layci,6,5,1,0,0,0,3.417
"Summer 2019",ATP,7194,1,"Clinical Education IV",Knoblauch,"Mark Alan",7,6,0,0,0,0,3.538
"Summer 2019",ATP,7301,1,"Head, Neck & Spine Evaluation",Harrison,Layci,8,5,0,0,0,0,3.615
"Summer 2019",ATP,6302,1,"Emer Mgmt & Prevntn of Injury",Yellen,"Joshua B",11,1,0,0,0,0,3.917
"Summer 2019",ATP,6191,1,"Clinical Education I",Harrison,Layci,12,0,0,0,0,0,4
"Summer 2019",ATP,6102,1,"Emer Mgmt & Prevntn Injury Lab",Yellen,"Joshua B",12,0,0,0,0,0,4
"Summer 2019",ATP,6101,1,"Anat Basis of Ath Injury Lab",Harrison,Layci,12,0,0,0,0,0,4
"Summer 2019",ATP,7101,1,"Head, Neck & Spine Eval Lab",Harrison,Layci,13,0,0,0,0,0,4
"Summer 2019",BIOL,1161,5,"Intro To Biol Science Lab 1",Medrano,"Ana I",3,5,1,0,0,1,3.222
"Summer 2019",BIOL,1144,1,"Hum Anat Physiol Lab II",Gill,Tejendra,3,8,1,0,0,1,3.277
"Summer 2019",BIOL,1161,6,"Intro To Biol Science Lab 1",Medrano,"Ana I",5,6,0,1,0,1,3.333
"Summer 2019",BIOL,1144,3,"Hum Anat Physiol Lab II",Gill,Tejendra,5,7,6,3,0,2,2.667
"Summer 2019",BIOL,3330,1,"Biological Field Research",Cheek,"Ann Oliver",6,4,5,0,1,0,2.978
"Summer 2019",BIOL,1134,1,"Hum Anat Physiol Lab I",Gill,Tejendra,6,8,2,0,0,0,3.271
"Summer 2019",BIOL,6397,2,"Selected Topics in Biology",Sater,Amy,7,7,0,0,0,0,3.429
"Summer 2019",BIOL,6397,2,"Selected Topics in Biology",Valier,"Helen K",7,7,0,0,0,0,3.429
"Summer 2019",BIOL,1144,2,"Hum Anat Physiol Lab II",Gill,Tejendra,7,7,3,2,0,0,3.052
"Summer 2019",BIOL,1144,4,"Hum Anat Physiol Lab II",Gill,Tejendra,7,9,5,1,0,0,2.91
"Summer 2019",BIOL,1134,2,"Hum Anat Physiol Lab I",Gill,Tejendra,7,12,4,0,0,0,3.073
"Summer 2019",BIOL,1144,6,"Hum Anat Physiol Lab II",Gill,Tejendra,7,13,2,0,0,0,3.182
"Summer 2019",BIOL,1134,3,"Hum Anat Physiol Lab I",Gill,Tejendra,8,9,5,1,0,0,2.929
"Summer 2019",BIOL,1134,6,"Hum Anat Physiol Lab I",Gill,Tejendra,8,9,6,1,0,0,2.904
"Summer 2019",BIOL,1134,4,"Hum Anat Physiol Lab I",Gill,Tejendra,9,8,2,0,0,2,3.316
"Summer 2019",BIOL,1162,5,"Intro To Biol Science Lab 2",Hanke,"Marc H",11,1,0,0,0,0,3.834
"Summer 2019",BIOL,1162,1,"Intro To Biol Science Lab 2",Hanke,"Marc H",11,6,0,0,1,0,3.444
"Summer 2019",BIOL,1161,4,"Intro To Biol Science Lab 1",Medrano,"Ana I",11,6,2,0,1,1,3.35
"Summer 2019",BIOL,1161,1,"Intro To Biol Science Lab 1",Medrano,"Ana I",11,10,0,0,0,1,3.524
"Summer 2019",BIOL,1344,1,"Human Anatomy and Physiology 2",Vida,"Thomas A",12,23,15,7,0,4,2.679
"Summer 2019",BIOL,6397,1,"Selected Topics in Biology",Ottinger,"Mary A",13,1,0,0,0,0,3.858
"Summer 2019",BIOL,1162,6,"Intro To Biol Science Lab 2",Hanke,"Marc H",14,0,0,0,0,0,4
"Summer 2019",BIOL,1162,4,"Intro To Biol Science Lab 2",Hanke,"Marc H",15,5,0,0,0,1,3.767
"Summer 2019",BIOL,1161,2,"Intro To Biol Science Lab 1",Medrano,"Ana I",15,5,1,0,0,1,3.635
"Summer 2019",BIOL,1334,1,"Human Anatomy and Physiology 1",Wayne,"Chad M",15,34,31,6,0,13,2.625
"Summer 2019",BIOL,1161,3,"Intro To Biol Science Lab 1",Medrano,"Ana I",17,0,2,0,0,1,3.668
"Summer 2019",BIOL,1162,3,"Intro To Biol Science Lab 2",Hanke,"Marc H",18,2,0,0,0,1,3.884
"Summer 2019",BIOL,1162,2,"Intro To Biol Science Lab 2",Hanke,"Marc H",18,2,1,0,0,0,3.762
"Summer 2019",BIOL,1361,1,"Intro To Biological Science 1",Ogletree-Hughes,"Monique L",30,41,19,8,4,7,2.807
"Summer 2019",BIOL,1362,1,"Intro To Biological Science 2",Farmer,"Lisa M",32,29,17,7,3,3,2.902
"Summer 2019",CHEE,2332,1,"Chem Engr Thermodyn I",Fleischer,"Miguel T",3,5,7,6,1,3,2.046
"Summer 2019",CHEE,3321,1,"Analytical Methods Chem Engr",Nikolaou,Michael,5,8,5,1,1,0,2.717
"Summer 2019",CHEE,2331,1,"Chemical Processes",Henderson,"Jerrod A",5,9,7,0,3,2,2.583
"Summer 2019",CHEE,2331,2,"Chemical Processes",Henderson,"Jerrod A",6,5,2,0,0,0,3.257
"Summer 2019",CHEM,1112,18,"Fundamentals of Chm Lab",Zaitsev,"Vladimir G",2,9,3,0,0,0,2.999
"Summer 2019",CHEM,1112,7,"Fundamentals of Chm Lab",Zaitsev,"Vladimir G",2,12,2,0,0,1,3.062
"Summer 2019",CHEM,3222,1,"Fund of Organic Chem. Lab II",Zaitsev,"Vladimir G",2,12,2,1,0,1,3.038
"Summer 2019",CHEM,1111,6,"Fundamentals of Chm Lab",Zaitsev,"Vladimir G",2,13,0,0,0,1,3.309
"Summer 2019",CHEM,3222,3,"Fund of Organic Chem. Lab II",Zaitsev,"Vladimir G",2,17,2,0,0,0,2.937
"Summer 2019",CHEM,1111,2,"Fundamentals of Chm Lab",Zaitsev,"Vladimir G",3,6,0,0,0,0,3.26
"Summer 2019",CHEM,1112,1,"Fundamentals of Chm Lab",Zaitsev,"Vladimir G",3,8,0,0,0,0,3.213
"Summer 2019",CHEM,1112,8,"Fundamentals of Chm Lab",Zaitsev,"Vladimir G",3,9,3,0,0,1,3
"Summer 2019",CHEM,3221,1,"Fund of Organic Chem. Lab I",Zaitsev,"Vladimir G",3,14,0,0,1,1,3.037
"Summer 2019",CHEM,1111,16,"Fundamentals of Chm Lab",Zaitsev,"Vladimir G",3,14,2,0,0,0,3.053
"Summer 2019",CHEM,1111,14,"Fundamentals of Chm Lab",Zaitsev,"Vladimir G",4,5,3,0,0,1,3.193
"Summer 2019",CHEM,1111,1,"Fundamentals of Chm Lab",Zaitsev,"Vladimir G",4,9,3,0,0,0,3.104
"Summer 2019",CHEM,1111,17,"Fundamentals of Chm Lab",Zaitsev,"Vladimir G",5,5,3,0,0,0,3.002
"Summer 2019",CHEM,3221,4,"Fund of Organic Chem. Lab I",Zaitsev,"Vladimir G",5,6,3,0,0,3,3.072
"Summer 2019",CHEM,3221,2,"Fund of Organic Chem. Lab I",Zaitsev,"Vladimir G",5,7,3,0,0,0,3.111
"Summer 2019",CHEM,1112,15,"Fundamentals of Chm Lab",Zaitsev,"Vladimir G",5,9,0,1,0,1,3.266
"Summer 2019",CHEM,1112,2,"Fundamentals of Chm Lab",Zaitsev,"Vladimir G",5,9,2,0,0,1,3.126
"Summer 2019",CHEM,1112,17,"Fundamentals of Chm Lab",Zaitsev,"Vladimir G",5,10,3,0,0,0,3.056
"Summer 2019",CHEM,3221,3,"Fund of Organic Chem. Lab I",Zaitsev,"Vladimir G",5,12,3,0,0,1,3.084
"Summer 2019",CHEM,1112,9,"Fundamentals of Chm Lab",Zaitsev,"Vladimir G",6,6,2,1,0,0,3.067
"Summer 2019",CHEM,1331,2,"Fundamentals of Chemistry",Czernuszewicz,"Roman S",6,25,48,25,37,5,1.528
"Summer 2019",CHEM,1111,9,"Fundamentals of Chm Lab",Zaitsev,"Vladimir G",7,6,3,2,0,1,2.89
"Summer 2019",CHEM,3222,2,"Fund of Organic Chem. Lab II",Zaitsev,"Vladimir G",7,12,2,1,0,0,3.091
"Summer 2019",CHEM,1332,2,"Fundamentals of Chemistry",Czader,Arkadiusz,17,41,45,35,28,44,1.884
"Summer 2019",CIS,4375,1,"Project Management & Practice",Detillier,"Bret James",1,3,9,2,0,0,2.266
"Summer 2019",CIS,2334,2,"Information Systems Applicatns",Hu,Renjie,7,4,0,0,0,1,3.696
"Summer 2019",CIS,2334,1,"Information Systems Applicatns",Hu,Renjie,17,2,2,0,1,0,3.5
"Summer 2019",CIS,3355,1,"Integrated Information Systems",Miertschin,"Susan L",18,12,5,2,3,1,2.984
"Summer 2019",CIVE,2330,1,"Mechanics I (Statics)",Herman,Reagan,3,4,2,0,1,3,2.635
"Summer 2019",CIVE,2330,3,"Mechanics I (Statics)",Herman,Reagan,3,5,2,0,0,0,3.001
"Summer 2019",CIVE,4337,1,"Transportation Engineering",Siercks,"Megan Elizabeth",7,7,1,0,0,1,3.488
"Summer 2019",CNST,3355,1,"Strength of Construction Mtrls",Senouci,Ahmed,5,8,14,0,1,1,2.571
"Summer 2019",CNST,4341,1,"Project Controls",Hogan,"James Eugene",6,13,13,0,1,2,2.717
"Summer 2019",CNST,4302,1,"Construction Law and Ethics",Ducran,"Denis George",7,13,8,0,2,1,2.734
"Summer 2019",CNST,3155,1,"Const Materials & Testing",Senouci,Ahmed,8,9,6,0,1,2,2.958
"Summer 2019",CNST,3331,1,"Constructn Plan and Scheduling",Weintraub,"Marvin Stanley",16,13,1,0,1,0,3.387
"Summer 2019",CNST,3185,1,"Construction Experience",Stayshich,"David A",17,11,2,0,1,1,3.387
"Summer 2019",CNST,3301,1,"Constructn Equipment & Methods",Cluff,"Rodney R",19,3,1,0,0,0,3.811
"Summer 2019",CNST,3372,1,"Soil Mechanics & Foundations",Meyer,"Joseph Ray",20,12,2,0,0,2,3.52
"Summer 2019",CNST,3205,1,"Construction Safety Management",Hart,"Lee J",39,5,0,0,0,0,3.886
"Summer 2019",CNST,3205,1,"Construction Safety Management",Senouci,Ahmed,39,5,0,0,0,0,3.886
"Summer 2019",COMD,7381,1,"Medical SLP Seminar",Daniels,"Stephanie K",11,1,0,0,0,0,3.917
"Summer 2019",COMD,7382,1,"CLD Issues in SLP",Ivey,"Michelle L",14,0,0,0,0,0,4
"Summer 2019",COMD,7383,2,"Pediatric SLP Seminar",Ivey,"Michelle L",14,0,0,0,0,0,4
"Summer 2019",COMD,5341,1,"Comps & Strategies for SLPA I",Bolling,Kenyetta,14,0,1,0,0,0,3.845
"Summer 2019",COMD,5346,1,"SP/Lang Dis Adults for SLPA",Joseph,"Megan E",15,0,0,0,0,0,4
"Summer 2019",COMM,4397,8,"Selected Topics Communication",Brown,"Andrew D",2,15,10,1,2,0,2.467
"Summer 2019",COMM,1301,5,"Media and Society",Cutbirth,"Joe H.",4,7,0,1,0,1,3.194
"Summer 2019",COMM,3317,1,"Multimedia Journalism",Madrid-Morales,Daniel,6,3,6,0,0,0,3.11
"Summer 2019",COMM,2310,5,"Writing for Print and Digital",Crixell,"Charles A",6,11,2,0,0,1,3.228
"Summer 2019",COMM,1302,1,"Intro To Comm Theory",Lee,Jaesub,7,8,7,0,1,2,2.669
"Summer 2019",COMM,2310,1,"Writing for Print and Digital",Crixell,"Charles A",7,10,2,0,0,0,3.298
"Summer 2019",COMM,3353,1,"Information & Comm Tech I",Liu,Youmei,7,14,2,1,1,11,3
"Summer 2019",COMM,3380,1,"Electronic Field Production",Crowe,"Craig Warren",8,8,2,0,0,0,3.242
"Summer 2019",COMM,2300,1,"Communication Research Methods",Lyn,Robyn,9,6,3,2,5,1,2.493
"Summer 2019",COMM,4314,1,"Social Issues in Journalism",Dulin,Matt,10,9,1,0,0,0,3.401
"Summer 2019",COMM,1301,1,"Media and Society",Olson,"Beth M",10,23,5,4,0,4,2.944
"Summer 2019",COMM,4365,2,"Digital PR and Advertising",Choi,"Ho Joon",11,4,0,0,0,1,3.711
"Summer 2019",COMM,4368,1,"Public Relations Campaigns",Ashley,"Laura B",14,4,0,0,0,0,3.851
"Summer 2019",COMM,4354,1,"Organizational Crisis Comm.",Fix,"Julie B",15,2,0,0,0,0,3.805
"Summer 2019",COMM,1301,4,"Media and Society",Olson,"Beth M",15,20,3,2,0,3,3.101
"Summer 2019",COMM,4397,7,"Selected Topics Communication",Houk,"Keith R",16,1,0,0,0,0,3.805
"Summer 2019",COMM,3370,1,"History of Cinema",Northup,"Christopher Temple",16,5,2,0,5,0,3
"Summer 2019",COMM,4303,2,"Communication Law & Ethics",Kirkland,"Steven Earl",16,6,4,2,1,0,3.195
"Summer 2019",COMM,3383,1,"Non-linear Editing",Crowe,"Craig Warren",16,7,1,0,1,1,3.414
"Summer 2019",COMM,1301,2,"Media and Society",Leydon,"Joseph P",16,8,0,0,0,0,3.667
"Summer 2019",COMM,4355,1,"Organizational Comm",Lee,Jaesub,18,0,0,0,0,0,3.89
"Summer 2019",COMM,3353,2,"Information & Comm Tech I",Liu,Youmei,19,13,6,1,0,2,3.282
"Summer 2019",COMM,1301,6,"Media and Society",Lyn,Robyn,22,4,1,2,1,3,3.456
"Summer 2019",COMM,4397,4,"Selected Topics Communication",Freedman,Michael,23,2,0,0,0,0,3.828
"Summer 2019",COMM,4378,1,"Social Impact of Info Tech",Ashley,"Laura B",41,12,3,0,1,1,3.585
"Summer 2019",COMM,2320,1,"Fundamentals Media Production",Crowe,"Craig Warren",56,16,1,1,1,2,3.618
"Summer 2019",COSC,4335,1,"Data Mining",Rizk,"Nouhad J",3,13,2,0,0,1,2.982
"Summer 2019",COSC,3360,1,"Operating Systems",Paris,Jehan-Francois,10,11,8,1,5,4,2.647
"Summer 2019",COSC,1430,1,"Introduction to Programming","Rincon Castro","Carlos Alberto",17,12,13,4,12,11,2.288
"Summer 2019",COSC,2430,1,"Programming and Data Structure",Toti,Giulia,18,15,17,6,10,3,2.364
"Summer 2019",COSC,6368,1,"Artificial Intelligence",Vilalta,Ricardo,19,9,0,0,0,2,3.549
"Summer 2019",COSC,4377,1,"Intro To Computer Networks",Long,"Kevin B",24,18,2,0,0,3,3.485
"Summer 2019",COSC,1306,1,"Computer Science & Program",Hilford,Victoria,26,8,1,0,2,2,3.46
"Summer 2019",COSC,4353,1,"Software Design",Singh,"Raj Kumar",38,10,0,0,0,1,3.744
"Summer 2019",COSC,3320,1,"Algorithms and Data Structures",Leiss,"Ernst L",49,10,3,1,0,0,3.641
"Summer 2019",COSC,3340,1,"Intro. to Automata and Comp.",Leiss,"Ernst L",117,66,6,1,5,5,3.433
"Summer 2019",CUIN,3313,2,"Learning and Development Tech",Dogan,Bulent,9,4,0,1,1,1,3.179
"Summer 2019",CUIN,8338,1,"Global/International Education",White,"Cameron Scott",11,0,0,0,0,0,4
"Summer 2019",CUIN,7389,3,"Digital Media",McNeil,"Sara G",12,2,0,0,0,0,3.786
"Summer 2019",CUIN,7331,1,"Diag & Correctn Reading Probl",Reis,Nancy,13,0,0,0,0,0,4
"Summer 2019",CUIN,7305,4,"Design,Dev & Eval Presentation",McNeil,"Sara G",13,2,1,0,0,0,3.771
"Summer 2019",CUIN,7305,3,"Design,Dev & Eval Presentation",Handoko,Erwin,14,1,0,0,0,0,3.933
"Summer 2019",CUIN,3313,1,"Learning and Development Tech",Dogan,Bulent,14,9,2,2,1,1,3.202
"Summer 2019",CUIN,7389,2,"Digital Media",Handoko,Erwin,15,0,0,0,0,0,3.978
"Summer 2019",CUIN,7389,1,"Digital Media",Zhao,"George Z",15,0,1,0,0,0,3.834
"Summer 2019",CUIN,7389,4,"Digital Media",Zhang,Haoyue,15,1,0,0,0,0,3.917
"Summer 2019",CUIN,7305,2,"Design,Dev & Eval Presentation",Zhao,"George Z",16,0,0,0,0,0,3.979
"Summer 2019",CUIN,1103,1,"Educator Dispositions",Thompson,"Amber M",16,0,0,0,0,0,4
"Summer 2019",CUIN,6397,1,"Selected Topics in C&I",Manuel,"Mariam A",16,1,1,0,0,0,3.852
"Summer 2019",CUIN,4361,11,"Second Language Methodology",Leatherwood,"Lenora M",16,6,0,1,2,2,3.188
"Summer 2019",CUIN,7305,1,"Design,Dev & Eval Presentation",Gronseth,"Susie L B",17,0,0,0,0,0,3.981
"Summer 2019",CUIN,7340,3,"Issues in Math Education",Chauvot,"Jennifer B",17,0,1,0,0,0,3.889
"Summer 2019",CUIN,7305,5,"Design,Dev & Eval Presentation",Zhang,Haoyue,18,1,0,0,0,1,3.947
"Summer 2019",CUIN,6397,2,"Selected Topics in C&I",Manuel,"Mariam A",19,0,0,0,0,0,4
"Summer 2019",CUIN,4303,7,"Sec Language Acq",Deng,Xiongying,20,8,1,2,0,0,3.495
"Summer 2019",CUIN,4304,1,"La/Read Meth in Span",Avellaneda,Eulises,21,10,4,0,0,2,3.429
"Summer 2019",CUIN,4361,10,"Second Language Methodology",Leatherwood,"Lenora M",23,5,2,0,0,0,3.59
"Summer 2019",CUIN,3302,1,"Social Education",Thomas,"Dustine J",23,6,4,0,1,0,3.441
"Summer 2019",CUIN,4375,5,"Classroom Management",Thompson,"Alan M",23,8,3,0,0,0,3.588
"Summer 2019",CUIN,2320,5,"Mathematics for EC-6 Teachers",Burris,"Justin T",24,5,0,0,0,0,3.759
"Summer 2019",CUIN,4304,4,"La/Read Meth in Span",Avellaneda,Eulises,24,9,1,0,1,0,3.496
"Summer 2019",CUIN,4375,1,"Classroom Management",Templeton,"Stacey M",27,4,0,0,0,0,3.765
"Summer 2019",CUIN,3347,1,"Reading in the Content Area",Burren,"Roni Leigh",31,0,1,0,1,0,3.818
"Summer 2019",CUIN,3311,1,"Methods/Tech in Bilingual Educ",Velasquez,"Edna Viviana",33,5,0,1,0,0,3.736
"Summer 2019",CUST,8378,1,"Current Issues in Educ",Davis,"Tiffany J",15,2,0,0,0,0,3.921
"Summer 2019",DAN,2307,2,"Introduction to Dance",Bobet,"Jacqueline A",9,14,6,2,9,3,2.275
"Summer 2019",DAN,2307,1,"Introduction to Dance",Bobet,"Jacqueline A",10,6,5,4,3,9,2.43
"Summer 2019",DIGM,2351,1,"Web Design",Hargrove,"Mark Stephen",1,14,0,2,2,2,2.526
"Summer 2019",DIGM,3357,1,"Content Strategy & Development",Hollis,Melody,3,12,1,0,0,0,3.125
"Summer 2019",DIGM,3325,30,"Info Tech for Digital Media",Hargrove,"Mark Stephen",7,4,4,1,0,0,3.021
"Summer 2019",DIGM,2353,1,"Page Layout and Design","De Vega","Jaime M",7,13,3,0,0,2,3.174
"Summer 2019",DIGM,3354,30,"Video Production 1",Snyder,"Philip Charles",8,4,1,0,0,0,3.462
"Summer 2019",DIGM,2352,1,"Digital Photography",Snyder,"Philip Charles",8,6,3,0,2,0,2.93
"Summer 2019",DIGM,3353,30,"Visual Communications Tech",Dozier,"Devin K",10,5,4,2,5,0,2.411
